msgTime,farmName,sectionName,msgTimeStr,farmID,sectionID,liquidLevelValue,is_outlier,liquidLevel_clean
2025-06-15 00:21:56,中联峨桥智慧农业示范基地,019,1749946916000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:21:59,中联峨桥智慧农业示范基地,019,1749946919000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:22:01,中联峨桥智慧农业示范基地,019,1749946921000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:22:04,中联峨桥智慧农业示范基地,019,1749946924000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:22:10,中联峨桥智慧农业示范基地,019,1749946930000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:22:15,中联峨桥智慧农业示范基地,019,1749946935000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:22:17,中联峨桥智慧农业示范基地,019,1749946937000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:22:20,中联峨桥智慧农业示范基地,019,1749946940000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:22:25,中联峨桥智慧农业示范基地,019,1749946945000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:22:30,中联峨桥智慧农业示范基地,019,1749946950000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:22:32,中联峨桥智慧农业示范基地,019,1749946952000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:23:00,中联峨桥智慧农业示范基地,019,1749946980000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:24:00,中联峨桥智慧农业示范基地,019,1749947040000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:25:00,中联峨桥智慧农业示范基地,019,1749947100000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:26:00,中联峨桥智慧农业示范基地,019,1749947160000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 00:27:00,中联峨桥智慧农业示范基地,019,1749947220000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:29:55,中联峨桥智慧农业示范基地,019,1749950995000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:29:57,中联峨桥智慧农业示范基地,019,1749950997000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:29:59,中联峨桥智慧农业示范基地,019,1749950999000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:30:03,中联峨桥智慧农业示范基地,019,1749951003000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:30:08,中联峨桥智慧农业示范基地,019,1749951008000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:30:13,中联峨桥智慧农业示范基地,019,1749951013000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:30:15,中联峨桥智慧农业示范基地,019,1749951015000,47035753446400,65935709358740,6.1,False,6.1
2025-06-15 01:30:18,中联峨桥智慧农业示范基地,019,1749951018000,47035753446400,65935709358740,6.3,False,6.3
2025-06-15 01:30:24,中联峨桥智慧农业示范基地,019,1749951024000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:30:26,中联峨桥智慧农业示范基地,019,1749951026000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:30:29,中联峨桥智慧农业示范基地,019,1749951029000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:31:26,中联峨桥智慧农业示范基地,019,1749951086000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:32:26,中联峨桥智慧农业示范基地,019,1749951146000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:33:27,中联峨桥智慧农业示范基地,019,1749951207000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 01:34:27,中联峨桥智慧农业示范基地,019,1749951267000,47035753446400,65935709358740,6.2,False,6.2
2025-06-15 02:37:36,中联峨桥智慧农业示范基地,019,1749955056000,47035753446400,65935709358740,5.9,False,5.9
2025-06-15 02:37:39,中联峨桥智慧农业示范基地,019,1749955059000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:37:40,中联峨桥智慧农业示范基地,019,1749955060000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:37:44,中联峨桥智慧农业示范基地,019,1749955064000,47035753446400,65935709358740,5.8,False,5.8
2025-06-15 02:37:49,中联峨桥智慧农业示范基地,019,1749955069000,47035753446400,65935709358740,5.8,False,5.8
2025-06-15 02:37:55,中联峨桥智慧农业示范基地,019,1749955075000,47035753446400,65935709358740,5.8,False,5.8
2025-06-15 02:37:57,中联峨桥智慧农业示范基地,019,1749955077000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:38:00,中联峨桥智慧农业示范基地,019,1749955080000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:38:06,中联峨桥智慧农业示范基地,019,1749955086000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:38:11,中联峨桥智慧农业示范基地,019,1749955091000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:38:13,中联峨桥智慧农业示范基地,019,1749955093000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:38:39,中联峨桥智慧农业示范基地,019,1749955119000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:39:39,中联峨桥智慧农业示范基地,019,1749955179000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:40:39,中联峨桥智慧农业示范基地,019,1749955239000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:41:39,中联峨桥智慧农业示范基地,019,1749955299000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 02:42:40,中联峨桥智慧农业示范基地,019,1749955360000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 03:45:20,中联峨桥智慧农业示范基地,019,1749959120000,47035753446400,65935709358740,5.5,False,5.5
2025-06-15 03:45:23,中联峨桥智慧农业示范基地,019,1749959123000,47035753446400,65935709358740,5.6,False,5.6
2025-06-15 03:45:25,中联峨桥智慧农业示范基地,019,1749959125000,47035753446400,65935709358740,5.6,False,5.6
2025-06-15 03:45:28,中联峨桥智慧农业示范基地,019,1749959128000,47035753446400,65935709358740,5.7,False,5.7
2025-06-15 03:45:34,中联峨桥智慧农业示范基地,019,1749959134000,47035753446400,65935709358740,5.6,False,5.6
2025-06-15 03:45:39,中联峨桥智慧农业示范基地,019,1749959139000,47035753446400,65935709358740,5.6,False,5.6
2025-06-15 03:45:41,中联峨桥智慧农业示范基地,019,1749959141000,47035753446400,65935709358740,5.6,False,5.6
2025-06-15 03:45:44,中联峨桥智慧农业示范基地,019,1749959144000,47035753446400,65935709358740,5.6,False,5.6
